EF ID,IPCC 1996 Source/Sink Category,IPCC 2006 Source/Sink Category,Gas,Fuel 1996,Fuel 2006,C pool,Type of parameter,Description,Technologies / Practices,Parameters / Conditions,Region / Regional Conditions,Abatement / Control Technologies,Other properties,Value,Unit,Equation,IPCC Worksheet,Technical Reference,Source of data,Data provider
525948,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Sikaddi (geographic coordinates: 30.28, 79.98); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1760 mm yr-1.",,ForC site: FT17 Laldhang (ID#: 625); ForC plot: Western Gangetic Moist-Mixed Deciduous (ID#: 854); ForC measurement ID: 5371; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 612 m; Koeppen climate zone: Dwb.,97.34,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525949,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Neelkanth (geographic coordinates: 30.08, 78.3); Climate: ; Ecological zone:  Tropical moist forest; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1549 mm yr-1.",,ForC site: FT18 Kalalghati (ID#: 626); ForC plot: Holoptelea integrifolia Planch (Kanju) (ID#: 855); ForC measurement ID: 5373; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 740 m; Koeppen climate zone: Cwa.,191.64,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525950,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Neelkanth (geographic coordinates: 30.08, 78.3); Climate: ; Ecological zone:  Tropical moist forest; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1549 mm yr-1.",,ForC site: FT18 Kalalghati (ID#: 626); ForC plot: Holoptelea integrifolia Planch (Kanju) (ID#: 855); ForC measurement ID: 5374; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 740 m; Koeppen climate zone: Cwa.,110.22,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525951,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 29.3, 79.56); Climate: ; Ecological zone:  Tropical moist forest; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 2135 mm yr-1.",,ForC site: FT19 Tarai and Bhabhar (ID#: 627); ForC plot: Moist Deciduous Miscellaneous (ID#: 856); ForC measurement ID: 5376; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 445 m; Koeppen climate zone: Cwa.,152.77,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525952,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 29.3, 79.56); Climate: ; Ecological zone:  Tropical moist forest; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 2135 mm yr-1.",,ForC site: FT19 Tarai and Bhabhar (ID#: 627); ForC plot: Moist Deciduous Miscellaneous (ID#: 856); ForC measurement ID: 5377; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 445 m; Koeppen climate zone: Cwa.,88.32,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525953,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 30.13, 79.6); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1475 mm yr-1.",,ForC site: FT2 Dudhatoli Quercus (ID#: 628); ForC plot: Quercus floribunda Lindle (Moru Oak) (ID#: 857); ForC measurement ID: 5379; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 2450 m; Koeppen climate zone: Dwb.,235.24,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525954,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 30.13, 79.6); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1475 mm yr-1.",,ForC site: FT2 Dudhatoli Quercus (ID#: 628); ForC plot: Quercus floribunda Lindle (Moru Oak) (ID#: 857); ForC measurement ID: 5380; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 2450 m; Koeppen climate zone: Dwb.,134.51,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525955,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Satpuli (geographic coordinates: 29.82, 78.8); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1100 mm yr-1.",,ForC site: FT20 Rishikesh (ID#: 629); ForC plot: Riverian Acacia catechu (L. f.) Willd - Dalbergia sissoo Roxb. (Khair - Sissu) (ID#: 858); ForC measurement ID: 5382; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 457.5 m; Koeppen climate zone: Cwa.,101.42,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525956,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Satpuli (geographic coordinates: 29.82, 78.8); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1100 mm yr-1.",,ForC site: FT20 Rishikesh (ID#: 629); ForC plot: Riverian Acacia catechu (L. f.) Willd - Dalbergia sissoo Roxb. (Khair - Sissu) (ID#: 858); ForC measurement ID: 5383; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 457.5 m; Koeppen climate zone: Cwa.,59.20,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525957,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Tarkeshwar (geographic coordinates: 29.8, 78.8); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1300 mm yr-1.",,ForC site: FT3 Binsar (ID#: 630); ForC plot: Moist Cedrus deodara Loud. (Deodar) (ID#: 859); ForC measurement ID: 5385; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 2350 m; Koeppen climate zone: Cwa.,434.43,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525958,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Tarkeshwar (geographic coordinates: 29.8, 78.8); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1300 mm yr-1.",,ForC site: FT3 Binsar (ID#: 630); ForC plot: Moist Cedrus deodara Loud. (Deodar) (ID#: 859); ForC measurement ID: 5386; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 2350 m; Koeppen climate zone: Cwa.,245.31,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525959,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, conifer (needleleaf) evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 30.05, 79.05); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1320 mm yr-1.",,ForC site: FT4 Thalisain (ID#: 631); ForC plot: Himalayan Pinus roxburghii Sarg. (Chir Pine) (ID#: 860); ForC measurement ID: 5388; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 1650 m; Koeppen climate zone: Cwa.,239.86,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525960,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, conifer (needleleaf) evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 30.05, 79.05); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1320 mm yr-1.",,ForC site: FT4 Thalisain (ID#: 631); ForC plot: Himalayan Pinus roxburghii Sarg. (Chir Pine) (ID#: 860); ForC measurement ID: 5389; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 1650 m; Koeppen climate zone: Cwa.,137.10,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525961,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Dudhatoli (geographic coordinates: 30.1, 78.96); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 2350 mm yr-1.",,ForC site: FT5 Chaurinkhal (ID#: 632); ForC plot: Upper West Himalayan Quercus semecarpifolia Sm. (Kharsu Oak) (ID#: 861); ForC measurement ID: 5391; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 2750 m; Koeppen climate zone: Cwa.,224.25,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525962,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Dudhatoli (geographic coordinates: 30.1, 78.96); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 2350 mm yr-1.",,ForC site: FT5 Chaurinkhal (ID#: 632); ForC plot: Upper West Himalayan Quercus semecarpifolia Sm. (Kharsu Oak) (ID#: 861); ForC measurement ID: 5392; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 2750 m; Koeppen climate zone: Cwa.,128.48,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
