BEA Detail,Year,Country,Import Quantity,Unit,Source,BEA Summary,Region,cntry_cntrb_to_national_detail,cntry_cntrb_to_region_detail,cntry_cntrb_to_national_summary,cntry_cntrb_to_region_summary
314110,2019,Canada,58906937.0,USD,Census,313TT,CA,0.019373184746976593,1.0,0.0017655408817791685,0.05618678869821591
314120,2019,Canada,77737743.0,USD,Census,313TT,CA,0.005698354996390973,1.0,0.0023299320982135326,0.07414804371541527
314900,2019,Canada,208724221.0,USD,Census,313TT,CA,0.02585833667302839,1.0,0.006255819160874211,0.19908595317944844
315000,2019,Canada,810249128.0,USD,Census,315AL,CA,0.00890970394103488,1.0,0.0061555279089131176,0.8621124674203331
316000,2019,Canada,129592434.0,USD,Census,315AL,CA,0.0031849158185894718,1.0,0.0009845241626362865,0.13788753257966688
321100,2019,Canada,4798407231.0,USD,Census,321,CA,0.7498593387642924,1.0,0.24611862368740978,0.5451480592392626
321200,2019,Canada,2830322866.0,USD,Census,321,CA,0.43050727595407345,1.0,0.14517216543660322,0.3215535787484327
321910,2019,Canada,471151847.0,USD,Census,321,CA,0.1974959283616838,1.0,0.024166194853631646,0.05352766087456823
3219A0,2019,Canada,702143762.0,USD,Census,321,CA,0.16971373208497958,1.0,0.036014170539278315,0.07977070113773649
322110,2019,Canada,1884317067.0,USD,Census,322,CA,0.5344131302170672,1.0,0.08419563742024201,0.2181702384555037
322120,2019,Canada,2844123654.0,USD,Census,322,CA,0.4623352382692613,1.0,0.12708201190989787,0.3292986868595393
322130,2019,Canada,1036510771.0,USD,Census,322,CA,0.47073281880056583,1.0,0.04631369453986456,0.120009421997539
322210,2019,Canada,724956078.0,USD,Census,322,CA,0.3310892623604031,1.0,0.03239271148038096,0.083936956883184
322220,2019,Canada,781141831.0,USD,Census,322,CA,0.2017398710862105,1.0,0.03490322065668578,0.09044226288740544
322230,2019,Canada,28302763.0,USD,Census,322,CA,0.07159767089457704,1.0,0.0012646328015979494,0.003276954107564535
322291,2019,Canada,1091205375.0,USD,Census,322,CA,0.4330783358268394,1.0,0.048757575735803284,0.12634207959847413
322299,2019,Canada,246354078.0,USD,Census,322,CA,0.16163656300961793,1.0,0.011007669033804925,0.028523399210789908
323110,2019,Canada,689328459.0,USD,Census,323,CA,0.11210218969049544,1.0,0.11153221547387664,0.9908945979668873
323120,2019,Canada,6334289.0,USD,Census,323,CA,0.201572313234302,1.0,0.001024877583970179,0.009105402033112745
324110,2019,Canada,12667887445.0,USD,Census,324,CA,0.19422877622911064,1.0,0.19293747984977108,0.9770282746078911
324121,2019,Canada,76983273.0,USD,Census,324,CA,0.6658176972649072,1.0,0.001172489000055757,0.005937441007383236
324122,2019,Canada,217769611.0,USD,Census,324,CA,0.8029333670892624,1.0,0.0033167266536448916,0.016795781318797595
324190,2019,Canada,3092367.0,USD,Census,324,CA,0.062250600635931574,1.0,4.70981052161217e-05,0.0002385030659280838
325110,2019,Canada,941821670.0,USD,Census,325,CA,0.7121690628193347,1.0,0.0035413103733396047,0.039021417662807395
325120,2019,Canada,88408533.0,USD,Census,325,CA,0.43198921964521386,1.0,0.00033242180019561106,0.003662929406953538
325130,2019,Canada,375825368.0,USD,Census,325,CA,0.16128614704402064,1.0,0.0014131276829323477,0.015571141671656684
325180,2019,Canada,2018855290.0,USD,Census,325,CA,0.19108779098611728,1.0,0.007591026420902522,0.08364491705936024
325190,2019,Canada,3074445902.0,USD,Census,325,CA,0.07801301835722813,1.0,0.01156011537197274,0.1273799928851166
325211,2019,Canada,4733429110.0,USD,Census,325,CA,0.33329586781002685,1.0,0.01779799949677379,0.1961147424847431
3252A0,2019,Canada,362256302.0,USD,Census,325,CA,0.06498548368845197,1.0,0.0013621071174548835,0.015008950114012655
325310,2019,Canada,3358107224.0,USD,Census,325,CA,0.41997792515180277,1.0,0.012626700283014155,0.139132607284556
325320,2019,Canada,53376087.0,USD,Census,325,CA,0.05408262884498104,1.0,0.00020069753818828274,0.0022114702287890065
325411,2019,Canada,35746522.0,USD,Census,325,CA,0.003093780857808603,1.0,0.00013440923393641217,0.0014810446705422833
325412,2019,Canada,4643217010.0,USD,Census,325,CA,0.04997338784993703,1.0,0.017458796168047293,0.19237708795366934
325413,2019,Canada,590738722.0,USD,Census,325,CA,0.11195820256976831,1.0,0.0022212157893457484,0.02447540031729687
325414,2019,Canada,528986546.0,USD,Census,325,CA,0.012355038759558514,1.0,0.001989023614955566,0.021916893194304902
325510,2019,Canada,404895716.0,USD,Census,325,CA,0.31809115071033006,1.0,0.001522434070976055,0.01677558007761432
325520,2019,Canada,215168790.0,USD,Census,325,CA,0.22657880466093028,1.0,0.000809048562288794,0.00891484183262729
325610,2019,Canada,809960866.0,USD,Census,325,CA,0.21035028876026024,1.0,0.0030455052247469836,0.033558180119932016
325620,2019,Canada,1328469095.0,USD,Census,325,CA,0.13662897744563512,1.0,0.0049951296902996266,0.05504093721704954
325910,2019,Canada,47627219.0,USD,Census,325,CA,0.005585218266152877,1.0,0.00017908142281119642,0.0019732839707510617
3259A0,2019,Canada,524682820.0,USD,Census,325,CA,0.08099016276153341,1.0,0.0019728413269351477,0.021738581848217184
326110,2019,Canada,2346915311.0,USD,Census,326,CA,0.22045180528070873,1.0,0.0374440574941833,0.2826695209984332
326120,2019,Canada,536841544.0,USD,Census,326,CA,0.33646052342764393,1.0,0.008565083513915571,0.06465880612874798
326160,2019,Canada,281952147.0,USD,Census,326,CA,0.2617503917975265,1.0,0.004498429216168858,0.03395916246462709
326190,2019,Canada,2455293522.0,USD,Census,326,CA,0.09431490856730383,1.0,0.0391731867664584,0.29572291787494154
326210,2019,Canada,1593577363.0,USD,Census,326,CA,0.1003774502927035,1.0,0.025424863914742687,0.19193523846466407
326220,2019,Canada,381801819.0,USD,Census,326,CA,0.10182876778635853,1.0,0.006091489196484162,0.045985356517647465
326290,2019,Canada,706300885.0,USD,Census,326,CA,0.19083996549229745,1.0,0.01126873680621386,0.08506899755093865
327100,2019,Canada,158767111.0,USD,Census,327,CA,0.020890110753705123,1.0,0.006069864426837389,0.07262274577516246
327200,2019,Canada,326462555.0,USD,Census,327,CA,0.04100931519015201,1.0,0.012481070146127081,0.1493294611682831
327310,2019,Canada,545412874.0,USD,Census,327,CA,0.38481393164067734,1.0,0.02085181358393391,0.2494810180869432
327320,2019,Canada,949982.0,USD,Census,327,CA,0.8159878235130917,1.0,3.631899523532828e-05,0.0004345377379637549
327330,2019,Canada,29281616.0,USD,Census,327,CA,0.7577669282077716,1.0,0.0011194726552573757,0.013393903442973965
327390,2019,Canada,193864409.0,USD,Census,327,CA,0.18589175959640908,1.0,0.007411677849444235,0.08867683993858853
327400,2019,Canada,86901878.0,USD,Census,327,CA,0.39860175544180665,1.0,0.00332236704803152,0.03975037999764438
327910,2019,Canada,204299784.0,USD,Census,327,CA,0.11472611671378163,1.0,0.007810635234851393,0.0934501559038421
327991,2019,Canada,163041199.0,USD,Census,327,CA,0.0412306465450537,1.0,0.006233268135231204,0.07457778548262854
327992,2019,Canada,75191506.0,USD,Census,327,CA,0.1582976017707351,1.0,0.0028746649390737483,0.034393858969252164
327993,2019,Canada,260459001.0,USD,Census,327,CA,0.31594353174888046,1.0,0.00995767205727831,0.1191383259123219
327999,2019,Canada,141557953.0,USD,Census,327,CA,0.16787282115543675,1.0,0.00541193687936174,0.06475098758439585
331110,2019,Canada,4650054120.0,USD,Census,331,CA,0.156782677297113,1.0,0.05228346437032329,0.2235367421631818
331200,2019,Canada,285634726.0,USD,Census,331,CA,0.1277277145213517,1.0,0.003211569722493478,0.013730992038155695
331313,2019,Canada,4599965839.0,USD,Census,331,CA,0.4733164564457309,1.0,0.051720290526008066,0.22112890542271524
331314,2019,Canada,13414834.0,USD,Census,331,CA,0.14574340393206556,1.0,0.0001508313618235483,0.0006448759974905163
33131B,2019,Canada,1060543311.0,USD,Census,331,CA,0.15525605890825533,1.0,0.011924351197412126,0.050982287634943516
331410,2019,Canada,6986008440.0,USD,Census,331,CA,0.23246349521375223,1.0,0.07854805856829851,0.3358304069377352
331420,2019,Canada,1319018292.0,USD,Census,331,CA,0.3739100294998024,1.0,0.014830546934276687,0.06340766026338732
331490,2019,Canada,1799253897.0,USD,Census,331,CA,0.34626810107838757,1.0,0.02023013594881877,0.0864934781575809
331510,2019,Canada,68428704.0,USD,Census,331,CA,0.04570775581197563,1.0,0.0007693866813514417,0.003289494953793933
331520,2019,Canada,19869347.0,USD,Census,331,CA,0.15367565577885398,1.0,0.00022340348501924314,0.0009551564310158588
332119,2019,Canada,132457334.0,USD,Census,332,CA,0.173574946852086,1.0,0.0016842398607787713,0.02076369951441061
33211A,2019,Canada,20084739.0,USD,Census,332,CA,0.14268226943073248,1.0,0.0002553842584294952,0.0031484363517490384
332200,2019,Canada,139427902.0,USD,Census,332,CA,0.01459056880984249,1.0,0.0017728729936022731,0.021856389326488257
332310,2019,Canada,1309652037.0,USD,Census,332,CA,0.2687484759875082,1.0,0.01665266918678519,0.2052979668509995
332320,2019,Canada,550651784.0,USD,Census,332,CA,0.26040172921604465,1.0,0.007001723921317501,0.08631887593366583
332410,2019,Canada,201559751.0,USD,Census,332,CA,0.09012158158595511,1.0,0.002562900495663334,0.031596031549022595
332420,2019,Canada,183780156.0,USD,Census,332,CA,0.12922394578125035,1.0,0.0023368269238707527,0.028808944138159282
332430,2019,Canada,73046851.0,USD,Census,332,CA,0.051495693447338176,1.0,0.0009288154490454084,0.01145065221256774
332500,2019,Canada,984213690.0,USD,Census,332,CA,0.11454164176282784,1.0,0.01251461038935119,0.15428301853885473
332600,2019,Canada,327435863.0,USD,Census,332,CA,0.09222995699311554,1.0,0.004163457889867365,0.05132807421274022
332720,2019,Canada,329306813.0,USD,Census,332,CA,0.05291115876360691,1.0,0.004187247652746966,0.05162135992545498
332913,2019,Canada,5343380.0,USD,Census,332,CA,0.004057909894444107,1.0,6.794288632812185e-05,0.0008376156560067212
33291A,2019,Canada,774368382.0,USD,Census,332,CA,0.044734070493031075,1.0,0.009846356230385569,0.1213881626011613
332991,2019,Canada,264818984.0,USD,Census,332,CA,0.061846501723236934,1.0,0.0033672630670924996,0.04151239983048059
332999,2019,Canada,960250200.0,USD,Census,332,CA,0.07789194802067863,1.0,0.012209906498350534,0.15052655832143422
33299A,2019,Canada,122876401.0,USD,Census,332,CA,0.048827431939635485,1.0,0.001562415052934981,0.019261815036804405
333111,2019,Canada,1183847676.0,USD,Census,333,CA,0.1273266235321623,1.0,0.006096534705321495,0.0704734428453464
333112,2019,Canada,10103719.0,USD,Census,333,CA,0.005677648737327927,1.0,5.20317560992671e-05,0.0006014657779941789
333120,2019,Canada,2476010729.0,USD,Census,333,CA,0.10242751847108753,1.0,0.012750867908192671,0.1473948077376181
333130,2019,Canada,483472971.0,USD,Census,333,CA,0.19544356853202505,1.0,0.002489771113751287,0.028780733771561942
333242,2019,Canada,66769285.0,USD,Census,333,CA,0.004372024356866792,1.0,0.0003438459790936836,0.003974718610903575
33329A,2019,Canada,1173237625.0,USD,Census,333,CA,0.08486417357797611,1.0,0.006041895459531624,0.0698418355550731
333314,2019,Canada,400024745.0,USD,Census,333,CA,0.06561862433162906,1.0,0.0020600325449976905,0.023813132022807444
333316,2019,Canada,183383673.0,USD,Census,333,CA,0.11169935097118429,1.0,0.0009443824146459095,0.01091667370721366
333318,2019,Canada,778884525.0,USD,Census,333,CA,0.18356332667842368,1.0,0.0040110705408863325,0.046366331723670405
333413,2019,Canada,207450264.0,USD,Census,333,CA,0.0650243743125936,1.0,0.0010683196493465991,0.012349337351113761
333414,2019,Canada,280369983.0,USD,Census,333,CA,0.18763909086427574,1.0,0.001443838904566889,0.016690186054393406
333415,2019,Canada,741186048.0,USD,Census,333,CA,0.060210723642428736,1.0,0.0038169323269694735,0.04412217352825734
333511,2019,Canada,1017963215.0,USD,Census,333,CA,0.4059162494089274,1.0,0.005242269081405154,0.06059848230927944
333514,2019,Canada,129203927.0,USD,Census,333,CA,0.14911222594732942,1.0,0.0006653695749784323,0.007691399619581472
333517,2019,Canada,418023519.0,USD,Census,333,CA,0.05138025806067898,1.0,0.002152721961523806,0.024884583693905126
33351B,2019,Canada,123119428.0,USD,Census,333,CA,0.03257960020744887,1.0,0.0006340358484610743,0.007329194581541538
333611,2019,Canada,188677557.0,USD,Census,333,CA,0.041617462399832626,1.0,0.0009716446614587724,0.011231814108354164
333612,2019,Canada,194358937.0,USD,Census,333,CA,0.041007433378730127,1.0,0.0010009024207518857,0.011570021816009192
333613,2019,Canada,310863665.0,USD,Census,333,CA,0.12086521052010504,1.0,0.0016008741333170763,0.01850544894601154
333618,2019,Canada,415365700.0,USD,Census,333,CA,0.028496661477986768,1.0,0.002139034824147559,0.02472636599479822
333912,2019,Canada,489736149.0,USD,Census,333,CA,0.07509562003678148,1.0,0.0025220249947333585,0.02915357541813644
333914,2019,Canada,519153410.0,USD,Census,333,CA,0.0939202122949959,1.0,0.0026735169106764365,0.0309047598853433
333920,2019,Canada,1689431064.0,USD,Census,333,CA,0.16913088757041295,1.0,0.008700169221706711,0.10057039089035368
333991,2019,Canada,44128175.0,USD,Census,333,CA,0.007891936949981922,1.0,0.00022724963339793754,0.002626912635618456
333993,2019,Canada,459727669.0,USD,Census,333,CA,0.12849505516682533,1.0,0.0023674884411861215,0.027367196187912127
333994,2019,Canada,80184243.0,USD,Census,333,CA,0.0856450428755832,1.0,0.00041292983056836455,0.004773299623521724
33399A,2019,Canada,2031044418.0,USD,Census,333,CA,0.11260317244202736,1.0,0.01045939695909535,0.12090634260643078
33399B,2019,Canada,702771244.0,USD,Census,333,CA,0.10818634846676735,1.0,0.0036191051989259136,0.041835372997249515
334111,2019,Canada,289688089.0,USD,Census,334,CA,0.0039034615341831695,1.0,0.0007352143433085898,0.04202489441330849
334112,2019,Canada,22252527.0,USD,Census,334,CA,0.0030749047845022356,1.0,5.647583606815696e-05,0.0032281620581379733
334118,2019,Canada,265968139.0,USD,Census,334,CA,0.011331768008917109,1.0,0.000675014258718427,0.03858385409411554
334210,2019,Canada,14407140.0,USD,Census,334,CA,0.00828431104307683,1.0,3.656462373244112e-05,0.0020900360086870996
334220,2019,Canada,1449976392.0,USD,Census,334,CA,0.01327202877437925,1.0,0.0036799698756590517,0.21034729106722094
334290,2019,Canada,71807962.0,USD,Census,334,CA,0.041736676004063285,1.0,0.00018224513064518221,0.010417142214931967
334300,2019,Canada,273701402.0,USD,Census,334,CA,0.008668100507181371,1.0,0.000694640905771139,0.039705714375520985
334413,2019,Canada,825230493.0,USD,Census,334,CA,0.019738802037227138,1.0,0.002094395033926365,0.11971574135023381
334418,2019,Canada,308236535.0,USD,Census,334,CA,0.01746211104095748,1.0,0.0007822894011487651,0.044715707443874465
33441A,2019,Canada,490297727.0,USD,Census,334,CA,0.030722656393439133,1.0,0.0012443518911196905,0.07112722611201372
334510,2019,Canada,267691601.0,USD,Census,334,CA,0.02019693100451986,1.0,0.0006793883218251339,0.0388338757944394
334511,2019,Canada,566911677.0,USD,Census,334,CA,0.0854133841736752,1.0,0.0014387943866049887,0.08224157040711691
334512,2019,Canada,88201334.0,USD,Census,334,CA,0.057009489347110046,1.0,0.00022385071502111913,0.012795319825741806
334513,2019,Canada,707033542.0,USD,Census,334,CA,0.08784545814200363,1.0,0.001794416895334196,0.10256897358737285
334514,2019,Canada,40148113.0,USD,Census,334,CA,0.016467228999133575,1.0,0.00010189396683953429,0.005824265041558468
334515,2019,Canada,475817409.0,USD,Census,334,CA,0.06241307681184023,1.0,0.001207601545166497,0.06902657421043992
334516,2019,Canada,288801200.0,USD,Census,334,CA,0.04052818362622195,1.0,0.0007329634619693759,0.04189623390569154
334517,2019,Canada,79826968.0,USD,Census,334,CA,0.018482639803556664,1.0,0.0002025969795963403,0.01158045507882292
33451A,2019,Canada,293859841.0,USD,Census,334,CA,0.0399276527443427,1.0,0.0007458020478901417,0.042630088219942734
334610,2019,Canada,73391566.0,USD,Census,334,CA,0.006647751895740166,1.0,0.0001862642409197536,0.010646874790828428
335110,2019,Canada,2806447.0,USD,Census,335,CA,0.002852062308444678,1.0,2.194600908791688e-05,0.0006443136481123968
335120,2019,Canada,744038493.0,USD,Census,335,CA,0.05465804723070211,1.0,0.005818273257659233,0.17081888799641684
335210,2019,Canada,160942370.0,USD,Census,335,CA,0.011420894199558594,1.0,0.0012585460244397566,0.03694969673418211
335220,2019,Canada,355570077.0,USD,Census,335,CA,0.01970710832181059,1.0,0.002780506505639802,0.08163298771417235
335311,2019,Canada,402978848.0,USD,Census,335,CA,0.14591271216701096,1.0,0.003151236228742704,0.09251725461660636
335312,2019,Canada,310214937.0,USD,Census,335,CA,0.02243576440277147,1.0,0.0024258358795336463,0.07122020040194144
335313,2019,Canada,732336844.0,USD,Census,335,CA,0.05377944086955007,1.0,0.005726768057205558,0.16813238361699304
335314,2019,Canada,301585187.0,USD,Census,335,CA,0.04569210990742834,1.0,0.0023583524843630087,0.06923895304369881
335911,2019,Canada,46589062.0,USD,Census,335,CA,0.0057467655533729066,1.0,0.00036431971743971044,0.01069607532205477
335912,2019,Canada,35731431.0,USD,Census,335,CA,0.03825147300330399,1.0,0.0002794146155086039,0.00820334346591487
335920,2019,Canada,517754861.0,USD,Census,335,CA,0.05461244077837958,1.0,0.004048768027623234,0.11886792208042302
335930,2019,Canada,213562587.0,USD,Census,335,CA,0.03250337483973,1.0,0.0016700285004994,0.049030425135515164
335991,2019,Canada,23803922.0,USD,Census,335,CA,0.014409056814614142,1.0,0.00018614322256577963,0.00546498537945058
335999,2019,Canada,507800521.0,USD,Census,335,CA,0.028855873288132394,1.0,0.003970926530490306,0.11658257084451827
336111,2019,Canada,36998191119.0,USD,Census,3361MV,CA,0.210085054688945,1.0,0.10825857672375065,0.6588801021077764
336112,2019,Canada,2211690467.0,USD,Census,3361MV,CA,0.08746278497525774,1.0,0.006471518062620866,0.039386759099674123
336120,2019,Canada,2396295663.0,USD,Census,3361MV,CA,0.1554991280329246,1.0,0.007011682194172311,0.04267428983324134
336211,2019,Canada,163231434.0,USD,Census,3361MV,CA,0.19434541024329902,1.0,0.000477623423928474,0.0029068973549327853
336212,2019,Canada,280232401.0,USD,Census,3361MV,CA,0.11220379890307802,1.0,0.0008199741654007471,0.0049905021678199775
336213,2019,Canada,224187516.0,USD,Census,3361MV,CA,0.9757040472085657,1.0,0.0006559839999564027,0.0039924301422809986
336214,2019,Canada,163152098.0,USD,Census,3361MV,CA,0.2125902505186155,1.0,0.0004773912827836453,0.0029054845044609147
336310,2019,Canada,3117730107.0,USD,Census,3361MV,CA,0.1718780779832413,1.0,0.009122635831222482,0.05552191253452205
336320,2019,Canada,411356479.0,USD,Census,3361MV,CA,0.01864010589275966,1.0,0.001203649843296368,0.0073256175690986315
336350,2019,Canada,1217207283.0,USD,Census,3361MV,CA,0.12445789383239884,1.0,0.0035616100152445827,0.0216765640333566
336360,2019,Canada,777036961.0,USD,Census,3361MV,CA,0.10101451407587919,1.0,0.0022736494113737684,0.013837816842409837
336370,2019,Canada,222004035.0,USD,Census,3361MV,CA,0.3254236859860166,1.0,0.0006495950242196414,0.00395354574980886
336390,2019,Canada,6118712865.0,USD,Census,3361MV,CA,0.15769797881537112,1.0,0.017903663020055947,0.10896473679733588
3363A0,2019,Canada,1852118405.0,USD,Census,3361MV,CA,0.07897319745658127,1.0,0.005419392040120435,0.03298334126328161
336411,2019,Canada,3987299048.0,USD,Census,3364OT,CA,0.27686409077860946,1.0,0.052676683437254415,0.3482787039507618
336412,2019,Canada,3856670680.0,USD,Census,3364OT,CA,0.1329991253587276,1.0,0.05095093648268057,0.3368687048113536
336413,2019,Canada,2436768790.0,USD,Census,3364OT,CA,0.11870210630566269,1.0,0.032192443209143384,0.21284450094972313
336414,2019,Canada,25673.0,USD,Census,3364OT,CA,0.002122358563439449,1.0,3.391690659778756e-07,2.2424601362701475e-06
33641A,2019,Canada,18083588.0,USD,Census,3364OT,CA,0.029322698466297776,1.0,0.00023890443857315933,0.0015795475873771356
336500,2019,Canada,473131299.0,USD,Census,3364OT,CA,0.32479130028121483,1.0,0.006250594039135629,0.041326610728360996
336611,2019,Canada,36041230.0,USD,Census,3364OT,CA,0.06112362268175521,1.0,0.00047614498951403377,0.003148094166522951
336612,2019,Canada,127283416.0,USD,Census,3364OT,CA,0.07936200813153685,1.0,0.0016815563946244454,0.011117827538203165
336991,2019,Canada,112706233.0,USD,Census,3364OT,CA,0.02192277059903901,1.0,0.0014889754908462129,0.009844553991028512
336992,2019,Canada,129527346.0,USD,Census,3364OT,CA,0.41480291404425396,1.0,0.0017112012215718118,0.011313828144816365
336999,2019,Canada,271049713.0,USD,Census,3364OT,CA,0.1332800646861133,1.0,0.0035808700966689223,0.023675385671715978
337110,2019,Canada,313800065.0,USD,Census,337,CA,0.21314098490491573,1.0,0.006819089015724476,0.09280536755140463
337121,2019,Canada,90575752.0,USD,Census,337,CA,0.014903956369632957,1.0,0.001968272745750337,0.026787489529694244
337122,2019,Canada,246370196.0,USD,Census,337,CA,0.042212308985945676,1.0,0.005353792062934997,0.07286319903563945
337127,2019,Canada,1109469162.0,USD,Census,337,CA,0.07802173824470438,1.0,0.024109520104399082,0.3281219631562501
33712N,2019,Canada,113253501.0,USD,Census,337,CA,0.016552984640610457,1.0,0.0024610756682330224,0.033494361407440665
337215,2019,Canada,621602067.0,USD,Census,337,CA,0.09231872502354885,1.0,0.013507836039585682,0.18383682711680716
33721A,2019,Canada,857959488.0,USD,Census,337,CA,0.4624343623332648,1.0,0.01864404368608845,0.25373877990769356
337900,2019,Canada,28240414.0,USD,Census,337,CA,0.009471993797582528,1.0,0.0006136834194311327,0.008352012295070215
339112,2019,Canada,393558959.0,USD,Census,339,CA,0.0220771797340938,1.0,0.003010658160812783,0.16067034023303783
339113,2019,Canada,289270339.0,USD,Census,339,CA,0.01569506536532061,1.0,0.002212868204053335,0.1180945388831974
339114,2019,Canada,44753725.0,USD,Census,339,CA,0.02593075056472329,1.0,0.000342358277754315,0.018270696316294025
339115,2019,Canada,17044964.0,USD,Census,339,CA,0.0027132630101756247,1.0,0.00013039103492333432,0.0069586020150538145
339116,2019,Canada,9226459.0,USD,Census,339,CA,0.016524803498186687,1.0,7.058082009957383e-05,0.0037666994303544084
339910,2019,Canada,780646275.0,USD,Census,339,CA,0.02222148165128585,1.0,0.0059718093688139115,0.31869863393429604
339920,2019,Canada,210535465.0,USD,Census,339,CA,0.022879341193221103,1.0,0.0016105599970416733,0.0859510475345851
339930,2019,Canada,60032710.0,USD,Census,339,CA,0.002873598545082097,1.0,0.00045923987789897364,0.024508337874761206
339940,2019,Canada,6670291.0,USD,Census,339,CA,0.0031850209333459095,1.0,5.102657575162978e-05,0.002723144524892826
339950,2019,Canada,54746399.0,USD,Census,339,CA,0.17102449605496917,1.0,0.0004188005104578569,0.022350202816406074
339990,2019,Canada,582995497.0,USD,Census,339,CA,0.03192629365579626,1.0,0.004459815005151882,0.23800775643712127
S00401,2019,Canada,2457377058.0,USD,Census,Used,CA,0.36922167547611956,1.0,0.05720694936925173,0.3253954433777732
S00402,2019,Canada,5094594268.0,USD,Census,Used,CA,0.14034556371009613,1.0,0.11860051976865005,0.6746045566222267
1111A0,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
1111B0,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
111200,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
111300,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
111400,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
111900,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
112120,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
1121A0,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
112300,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.008333333333333333,0.0,0.0
112A00,2019,Saint Pierre and Miquelon,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
113000,2019,Saint Pierre and Miquelon,0.0,USD,Census,113FF,ROW,0.0,0.0,0.0,0.0
